block_height,ExtraNonce,entity
1592,515,Patoshi
1593,523,Patoshi
1594,516,Patoshi
1595,524,Patoshi
1596,519,Patoshi
1597,525,Patoshi
1599,532,Patoshi
1600,536,Patoshi
1601,542,Patoshi
1602,529,Patoshi
1603,533,Patoshi
1604,544,Patoshi
1605,539,Patoshi
1606,547,Patoshi
1608,541,Patoshi
1609,568,Patoshi
1610,576,Patoshi
1611,547,Patoshi
1612,578,Patoshi
1613,549,Patoshi
1615,583,Patoshi
1616,553,Patoshi
1617,587,Patoshi
1618,554,Patoshi
1619,596,Patoshi
1620,555,Patoshi
1622,610,Patoshi
1623,569,Patoshi
1624,614,Patoshi
1625,615,Patoshi
1626,570,Patoshi
1627,572,Patoshi
1628,579,Patoshi
1629,633,Patoshi
1630,634,Patoshi
1632,591,Patoshi
1633,636,Patoshi
1634,596,Patoshi
1635,638,Patoshi
1636,603,Patoshi
1637,640,Patoshi
1638,605,Patoshi
1639,644,Patoshi
1640,606,Patoshi
1641,650,Patoshi
1642,612,Patoshi
1643,618,Patoshi
1644,655,Patoshi
1645,642,Patoshi
1646,666,Patoshi
1647,666,Patoshi
1648,670,Patoshi
1649,668,Patoshi
1651,677,Patoshi
1653,681,Patoshi
1654,687,Patoshi
1655,678,Patoshi
1656,691,Patoshi
1657,699,Patoshi
1658,683,Patoshi
1660,706,Patoshi
1661,707,Patoshi
1662,687,Patoshi
1663,712,Patoshi
1665,718,Patoshi
1666,689,Patoshi
1667,724,Patoshi
1668,725,Patoshi
1669,690,Patoshi
1670,733,Patoshi
1671,710,Patoshi
1672,711,Patoshi
1675,739,Patoshi
1676,712,Patoshi
1677,740,Patoshi
1679,730,Patoshi
1680,757,Patoshi
1681,733,Patoshi
1682,759,Patoshi
1683,734,Patoshi
1684,739,Patoshi
1685,752,Patoshi
1686,770,Patoshi
1687,774,Patoshi
1688,765,Patoshi
1689,766,Patoshi
1690,780,Patoshi
1691,785,Patoshi
1692,767,Patoshi
1693,770,Patoshi
1694,792,Patoshi
1695,775,Patoshi
1696,793,Patoshi
1697,782,Patoshi
1698,783,Patoshi
1699,799,Patoshi
1700,785,Patoshi
1702,800,Patoshi
1703,789,Patoshi
1704,812,Patoshi
1705,816,Patoshi
1706,799,Patoshi
1707,824,Patoshi
1708,804,Patoshi
1709,830,Patoshi
1710,805,Patoshi
1711,843,Patoshi
1712,814,Patoshi
1714,847,Patoshi
1715,816,Patoshi
1717,848,Patoshi
1718,819,Patoshi
1719,849,Patoshi
1721,820,Patoshi
1722,822,Patoshi
1723,851,Patoshi
1724,857,Patoshi
1725,824,Patoshi
1726,858,Patoshi
1727,827,Patoshi
1728,861,Patoshi
1729,862,Patoshi
1730,828,Patoshi
1731,868,Patoshi
1732,839,Patoshi
1733,869,Patoshi
1734,841,Patoshi
1736,874,Patoshi
1737,875,Patoshi
1738,846,Patoshi
1739,879,Patoshi
1740,848,Patoshi
1741,882,Patoshi
1742,854,Patoshi
1744,891,Patoshi
1745,862,Patoshi
1746,904,Patoshi
1747,878,Patoshi
1748,911,Patoshi
1749,880,Patoshi
1750,913,Patoshi
1751,930,Patoshi
1753,885,Patoshi
1754,888,Patoshi
1755,946,Patoshi
1756,898,Patoshi
1757,948,Patoshi
1759,904,Patoshi
1762,955,Patoshi
1763,916,Patoshi
1764,963,Patoshi
1765,966,Patoshi
1766,917,Patoshi
1767,971,Patoshi
1768,923,Patoshi
1769,925,Patoshi
1770,975,Patoshi
1771,980,Patoshi
1772,927,Patoshi
1774,988,Patoshi
1775,939,Patoshi
1776,944,Patoshi
1777,989,Patoshi
1778,957,Patoshi
1779,996,Patoshi
1781,961,Patoshi
1782,997,Patoshi
1783,970,Patoshi
1784,1003,Patoshi
1785,973,Patoshi
1786,1009,Patoshi
1787,981,Patoshi
1788,1011,Patoshi
1789,983,Patoshi
1790,984,Patoshi
1791,1013,Patoshi
1792,991,Patoshi
1793,1038,Patoshi
1794,1039,Patoshi
1795,1008,Patoshi
1796,1047,Patoshi
1797,1017,Patoshi
1798,1049,Patoshi
1799,1054,Patoshi
1800,1020,Patoshi
1801,1024,Patoshi
1802,1068,Patoshi
1803,1075,Patoshi
1804,1044,Patoshi
1805,1063,Patoshi
1806,1078,Patoshi
1807,1070,Patoshi
1808,1073,Patoshi
1809,1089,Patoshi
1810,1080,Patoshi
1811,1093,Patoshi
1812,1082,Patoshi
1813,1099,Patoshi
1814,1083,Patoshi
1815,1106,Patoshi
1816,1105,Patoshi
1817,1112,Patoshi
1818,1108,Patoshi
1819,1119,Patoshi
1821,1111,Patoshi
1823,1114,Patoshi
1824,1121,Patoshi
1825,1115,Patoshi
1827,1125,Patoshi
1828,1118,Patoshi
1829,1138,Patoshi
1830,1119,Patoshi
1831,1139,Patoshi
1832,1120,Patoshi
1833,1141,Patoshi
1834,1123,Patoshi
1835,1142,Patoshi
1837,1145,Patoshi
1838,1125,Patoshi
1839,1129,Patoshi
1840,1148,Patoshi
1842,1134,Patoshi
1843,1151,Patoshi
1844,1151,Patoshi
1845,1159,Patoshi
1846,1164,Patoshi
1847,1181,Patoshi
1848,1172,Patoshi
1849,1188,Patoshi
1850,1173,Patoshi
1851,1195,Patoshi
1852,1178,Patoshi
1853,1196,Patoshi
1854,1179,Patoshi
1855,1200,Patoshi
1856,1184,Patoshi
1857,1186,Patoshi
1858,1202,Patoshi
1859,1195,Patoshi
1860,1211,Patoshi
1861,1215,Patoshi
1862,1213,Patoshi
1863,1225,Patoshi
1865,1230,Patoshi
1866,1224,Patoshi
1867,1238,Patoshi
1868,1234,Patoshi
1869,1247,Patoshi
1870,1238,Patoshi
1872,1241,Patoshi
1873,1259,Patoshi
1874,1276,Patoshi
1875,1247,Patoshi
1876,1281,Patoshi
1877,1283,Patoshi
1878,1255,Patoshi
1879,1285,Patoshi
1880,1256,Patoshi
1881,1292,Patoshi
1882,1293,Patoshi
1883,1266,Patoshi
1884,1305,Patoshi
1885,1273,Patoshi
1886,1307,Patoshi
1887,1308,Patoshi
1888,1278,Patoshi
1889,1312,Patoshi
1890,1286,Patoshi
1891,1318,Patoshi
1892,1292,Patoshi
1893,1321,Patoshi
1894,1303,Patoshi
1895,1304,Patoshi
1896,1311,Patoshi
1897,1325,Patoshi
1898,1338,Patoshi
1899,1318,Patoshi
1901,1320,Patoshi
1902,1361,Patoshi
1903,1346,Patoshi
1905,1352,Patoshi
1906,1364,Patoshi
1907,1359,Patoshi
1908,1375,Patoshi
1910,1403,Patoshi
1911,1386,Patoshi
1913,1408,Patoshi
1914,1410,Patoshi
1915,1418,Patoshi
1921,5,Patoshi
1922,7,Patoshi
1924,8,Patoshi
1925,15,Patoshi
1926,38,Patoshi
1927,42,Patoshi
1928,44,Patoshi
1930,55,Patoshi
1931,66,Patoshi
1932,67,Patoshi
1933,85,Patoshi
1934,96,Patoshi
1937,100,Patoshi
1939,105,Patoshi
1940,112,Patoshi
1941,118,Patoshi
1942,119,Patoshi
1943,120,Patoshi
1944,127,Patoshi
1945,130,Patoshi
1946,132,Patoshi
1948,137,Patoshi
1949,139,Patoshi
1950,141,Patoshi
1951,143,Patoshi
1952,154,Patoshi
1953,163,Patoshi
1954,165,Patoshi
1955,168,Patoshi
1956,169,Patoshi
1957,174,Patoshi
1958,177,Patoshi
1959,187,Patoshi
1960,189,Patoshi
1961,199,Patoshi
1962,235,Patoshi
1963,236,Patoshi
1965,240,Patoshi
1966,243,Patoshi
1968,252,Patoshi
1970,255,Patoshi
1972,257,Patoshi
1973,258,Patoshi
1974,259,Patoshi
1975,274,Patoshi
1976,282,Patoshi
1977,286,Patoshi
1979,288,Patoshi
1980,293,Patoshi
1981,299,Patoshi
1982,306,Patoshi
1983,307,Patoshi
1984,316,Patoshi
1985,318,Patoshi
1986,319,Patoshi
1987,338,Patoshi
1988,346,Patoshi
1989,350,Patoshi
1990,356,Patoshi
1991,358,Patoshi
1992,365,Patoshi
1993,370,Patoshi
1994,382,Patoshi
1995,384,Patoshi
1997,386,Patoshi
1998,397,Patoshi
1999,407,Patoshi
2000,411,Patoshi
2001,423,Patoshi
2002,436,Patoshi
2004,439,Patoshi
2005,445,Patoshi
2006,452,Patoshi
2007,453,Patoshi
2008,456,Patoshi
2009,466,Patoshi
2010,469,Patoshi
2011,485,Patoshi
2012,500,Patoshi
2013,505,Patoshi
2014,508,Patoshi
2015,510,Patoshi
2016,514,Patoshi
2017,519,Patoshi
2018,522,Patoshi
2019,523,Patoshi
2020,524,Patoshi
2021,533,Patoshi
2022,550,Patoshi
2023,558,Patoshi
2024,571,Patoshi
2026,576,Patoshi
2027,577,Patoshi
2028,578,Patoshi
2029,588,Patoshi
2030,598,Patoshi
2032,621,Patoshi
2034,631,Patoshi
2035,632,Patoshi
2036,635,Patoshi
2037,637,Patoshi
2039,640,Patoshi
2040,641,Patoshi
2041,645,Patoshi
2042,649,Patoshi
2043,653,Patoshi
2044,655,Patoshi
2045,658,Patoshi
2046,661,Patoshi
2047,662,Patoshi
2048,666,Patoshi
2049,670,Patoshi
2050,680,Patoshi
2051,714,Patoshi
2052,715,Patoshi
2053,727,Patoshi
2054,728,Patoshi
2055,741,Patoshi
2056,744,Patoshi
2057,750,Patoshi
2058,752,Patoshi
2059,759,Patoshi
2060,762,Patoshi
2061,769,Patoshi
2063,771,Patoshi
2064,785,Patoshi
2065,792,Patoshi
2066,794,Patoshi
2067,814,Patoshi
2068,816,Patoshi
2069,820,Patoshi
2071,831,Patoshi
2072,832,Patoshi
2073,835,Patoshi
2074,837,Patoshi
2075,847,Patoshi
2076,849,Patoshi
2077,861,Patoshi
2079,866,Patoshi
2080,875,Patoshi
2081,878,Patoshi
2082,882,Patoshi
2083,883,Patoshi
2084,884,Patoshi
2086,888,Patoshi
2088,901,Patoshi
2090,903,Patoshi
2091,904,Patoshi
2092,907,Patoshi
2093,912,Patoshi
2094,917,Patoshi
2095,918,Patoshi
2096,921,Patoshi
2097,923,Patoshi
2098,929,Patoshi
2101,933,Patoshi
2103,942,Patoshi
2105,945,Patoshi
2106,952,Patoshi
2107,953,Patoshi
2109,958,Patoshi
2110,966,Patoshi
2111,973,Patoshi
2112,976,Patoshi
2113,980,Patoshi
2115,981,Patoshi
2118,985,Patoshi
2120,986,Patoshi
2121,987,Patoshi
2122,989,Patoshi
2123,1017,Patoshi
2124,1021,Patoshi
2125,1032,Patoshi
2126,1036,Patoshi
2128,1,Patoshi
2129,18,Patoshi
2131,41,Patoshi
2142,42,Patoshi
2143,54,Patoshi
2144,88,Patoshi
2145,95,Patoshi
2146,99,Patoshi
2149,121,Patoshi
2150,125,Patoshi
2151,128,Patoshi
2153,137,Patoshi
2155,138,Patoshi
2156,141,Patoshi
2157,142,Patoshi
2159,147,Patoshi
2160,162,Patoshi
2162,165,Patoshi
2164,178,Patoshi
2166,188,Patoshi
2167,201,Patoshi
2168,213,Patoshi
2169,220,Patoshi
2170,222,Patoshi
2171,228,Patoshi
2173,4,Patoshi
2174,7,Patoshi
2175,8,Patoshi
2177,9,Patoshi
2179,11,Patoshi
2180,12,Patoshi
2181,14,Patoshi
2182,15,Patoshi
2183,20,Patoshi
2185,23,Patoshi
2187,28,Patoshi
2188,30,Patoshi
2191,39,Patoshi
2192,40,Patoshi
2193,50,Patoshi
2194,52,Patoshi
2195,61,Patoshi
2196,63,Patoshi
2198,84,Patoshi
2199,85,Patoshi
2200,98,Patoshi
2201,99,Patoshi
2202,111,Patoshi
2204,117,Patoshi
2206,119,Patoshi
2207,124,Patoshi
2208,133,Patoshi
2210,135,Patoshi
2213,140,Patoshi
2215,143,Patoshi
2216,145,Patoshi
2217,152,Patoshi
2218,156,Patoshi
2220,172,Patoshi
2221,174,Patoshi
2222,177,Patoshi
2223,185,Patoshi
2225,186,Patoshi
2226,187,Patoshi
2227,189,Patoshi
2229,193,Patoshi
2231,200,Patoshi
2232,203,Patoshi
2233,209,Patoshi
2235,210,Patoshi
2236,212,Patoshi
2237,218,Patoshi
2238,219,Patoshi
2239,222,Patoshi
2240,232,Patoshi
2241,233,Patoshi
2242,235,Patoshi
2244,255,Patoshi
2246,262,Patoshi
2248,266,Patoshi
2251,275,Patoshi
2254,276,Patoshi
2256,279,Patoshi
2257,280,Patoshi
2258,283,Patoshi
2260,288,Patoshi
2262,290,Patoshi
2263,296,Patoshi
2264,301,Patoshi
2265,305,Patoshi
2267,309,Patoshi
2268,310,Patoshi
2271,313,Patoshi
2273,320,Patoshi
2274,321,Patoshi
2276,325,Patoshi
2277,328,Patoshi
2278,352,Patoshi
2280,358,Patoshi
2281,361,Patoshi
2282,366,Patoshi
2283,372,Patoshi
2285,382,Patoshi
2286,383,Patoshi
2287,389,Patoshi
2289,397,Patoshi
2291,401,Patoshi
2293,407,Patoshi
2294,409,Patoshi
2295,413,Patoshi
2298,424,Patoshi
2299,429,Patoshi
2301,432,Patoshi
2302,433,Patoshi
2303,436,Patoshi
2305,437,Patoshi
2306,443,Patoshi
2307,445,Patoshi
2308,446,Patoshi
2309,448,Patoshi
2310,469,Patoshi
2311,470,Patoshi
2312,472,Patoshi
2314,476,Patoshi
2315,479,Patoshi
2316,483,Patoshi
2317,485,Patoshi
2318,534,Patoshi
2320,544,Patoshi
2321,545,Patoshi
2322,560,Patoshi
2324,561,Patoshi
2325,566,Patoshi
2326,569,Patoshi
2328,573,Patoshi
2329,586,Patoshi
2331,587,Patoshi
2332,596,Patoshi
2333,598,Patoshi
2335,605,Patoshi
2336,616,Patoshi
2337,620,Patoshi
2340,628,Patoshi
2341,650,Patoshi
2342,652,Patoshi
2344,658,Patoshi
2345,665,Patoshi
2346,668,Patoshi
2347,672,Patoshi
2348,673,Patoshi
2349,701,Patoshi
2350,702,Patoshi
2352,703,Patoshi
2354,704,Patoshi
2356,710,Patoshi
2358,711,Patoshi
2361,714,Patoshi
2363,715,Patoshi
2364,720,Patoshi
2365,725,Patoshi
2366,726,Patoshi
2368,734,Patoshi
2369,745,Patoshi
2370,753,Patoshi
2371,755,Patoshi
2372,771,Patoshi
2373,775,Patoshi
2374,778,Patoshi
2375,787,Patoshi
2376,790,Patoshi
2377,802,Patoshi
2378,804,Patoshi
2380,817,Patoshi
2381,835,Patoshi
2382,845,Patoshi
2383,847,Patoshi
2384,861,Patoshi
2385,864,Patoshi
2386,874,Patoshi
2388,876,Patoshi
2389,883,Patoshi
2391,903,Patoshi
2392,920,Patoshi
2393,928,Patoshi
2394,933,Patoshi
2395,948,Patoshi
2396,952,Patoshi
2397,956,Patoshi
2398,6,Patoshi
2399,7,Patoshi
2402,8,Patoshi
2403,12,Patoshi
2404,14,Patoshi
2405,26,Patoshi
2406,28,Patoshi
2409,44,Patoshi
2410,45,Patoshi
2411,46,Patoshi
2412,47,Patoshi
2413,50,Patoshi
2414,54,Patoshi
2415,61,Patoshi
2416,6,Patoshi
2417,10,Patoshi
2418,11,Patoshi
2419,12,Patoshi
2420,17,Patoshi
2423,21,Patoshi
2424,29,Patoshi
2426,35,Patoshi
2427,40,Patoshi
2428,50,Patoshi
2429,54,Patoshi
2430,55,Patoshi
2431,64,Patoshi
2432,65,Patoshi
2433,67,Patoshi
2434,68,Patoshi
2436,79,Patoshi
2437,84,Patoshi
2438,89,Patoshi
2439,91,Patoshi
2441,97,Patoshi
2442,102,Patoshi
2443,106,Patoshi
2444,107,Patoshi
2445,108,Patoshi
2446,116,Patoshi
2448,119,Patoshi
2449,120,Patoshi
2450,126,Patoshi
2451,134,Patoshi
2453,142,Patoshi
2454,150,Patoshi
2456,153,Patoshi
2458,159,Patoshi
2460,162,Patoshi
2461,169,Patoshi
2463,171,Patoshi
2465,174,Patoshi
2467,176,Patoshi
2469,180,Patoshi
2470,183,Patoshi
2472,184,Patoshi
2473,192,Patoshi
2474,196,Patoshi
2476,204,Patoshi
2477,205,Patoshi
2478,213,Patoshi
2479,225,Patoshi
2481,227,Patoshi
2483,233,Patoshi
2484,236,Patoshi
2487,239,Patoshi
2490,241,Patoshi
2491,244,Patoshi
2494,252,Patoshi
2495,253,Patoshi
2496,261,Patoshi
2497,275,Patoshi
2499,287,Patoshi
2503,296,Patoshi
2505,303,Patoshi
2507,304,Patoshi
2508,307,Patoshi
2510,321,Patoshi
2511,324,Patoshi
2515,325,Patoshi
2516,328,Patoshi
2519,331,Patoshi
2520,335,Patoshi
2521,339,Patoshi
2522,340,Patoshi
2523,347,Patoshi
2524,350,Patoshi
2526,352,Patoshi
2527,354,Patoshi
2528,367,Patoshi
2529,368,Patoshi
2530,369,Patoshi
2531,387,Patoshi
2532,393,Patoshi
2533,398,Patoshi
2534,401,Patoshi
2535,402,Patoshi
2537,403,Patoshi
2538,405,Patoshi
2539,408,Patoshi
2542,410,Patoshi
2543,431,Patoshi
2544,441,Patoshi
2545,450,Patoshi
2546,457,Patoshi
2547,465,Patoshi
2548,470,Patoshi
2549,471,Patoshi
2550,475,Patoshi
2551,483,Patoshi
2552,486,Patoshi
2553,496,Patoshi
2554,502,Patoshi
2555,506,Patoshi
2558,526,Patoshi
2559,540,Patoshi
2560,545,Patoshi
2561,560,Patoshi
2562,573,Patoshi
2563,576,Patoshi
2564,579,Patoshi
2566,588,Patoshi
2567,592,Patoshi
2569,609,Patoshi
2571,617,Patoshi
2572,624,Patoshi
2573,629,Patoshi
2574,635,Patoshi
2578,665,Patoshi
2579,666,Patoshi
2580,670,Patoshi
2582,678,Patoshi
2583,685,Patoshi
2584,688,Patoshi
2585,694,Patoshi
2586,695,Patoshi
2587,696,Patoshi
2588,698,Patoshi
2589,716,Patoshi
2590,718,Patoshi
2593,720,Patoshi
2594,722,Patoshi
2595,730,Patoshi
2596,743,Patoshi
2598,751,Patoshi
2601,756,Patoshi
2603,771,Patoshi
2604,784,Patoshi
2605,796,Patoshi
2606,803,Patoshi
2609,812,Patoshi
2610,816,Patoshi
2613,825,Patoshi
2615,831,Patoshi
2616,840,Patoshi
2617,848,Patoshi
2619,860,Patoshi
2622,867,Patoshi
2624,868,Patoshi
2626,871,Patoshi
2627,874,Patoshi
2629,882,Patoshi
2631,885,Patoshi
2633,909,Patoshi
2635,920,Patoshi
2637,925,Patoshi
2638,927,Patoshi
2639,938,Patoshi
2640,951,Patoshi
2641,952,Patoshi
2642,968,Patoshi
2645,974,Patoshi
2646,975,Patoshi
2647,979,Patoshi
2648,986,Patoshi
2649,987,Patoshi
2650,1005,Patoshi
2652,1012,Patoshi
2653,1014,Patoshi
2655,1036,Patoshi
2657,1045,Patoshi
2660,1046,Patoshi
2661,1060,Patoshi
2663,1078,Patoshi
2666,1091,Patoshi
2667,1092,Patoshi
2668,1104,Patoshi
2670,1105,Patoshi
2671,1107,Patoshi
2674,1110,Patoshi
2675,1120,Patoshi
2677,1127,Patoshi
2678,1134,Patoshi
2679,1140,Patoshi
2680,1141,Patoshi
2681,1153,Patoshi
2682,1157,Patoshi
2683,1158,Patoshi
2687,1160,Patoshi
2689,1166,Patoshi
2691,1172,Patoshi
2692,1185,Patoshi
2694,1192,Patoshi
2695,1196,Patoshi
2699,1209,Patoshi
2700,1220,Patoshi
2701,1221,Patoshi
2703,1226,Patoshi
2704,1232,Patoshi
2705,1233,Patoshi
2707,1234,Patoshi
2708,1237,Patoshi
2709,1238,Patoshi
2710,1239,Patoshi
2711,1252,Patoshi
2712,1253,Patoshi
2713,1259,Patoshi
2714,1260,Patoshi
2715,1265,Patoshi
2719,1278,Patoshi
2720,1280,Patoshi
2721,1285,Patoshi
2722,1292,Patoshi
2724,1293,Patoshi
2725,1309,Patoshi
2726,1312,Patoshi
2729,1318,Patoshi
2730,1332,Patoshi
2732,1343,Patoshi
2734,1345,Patoshi
2736,1354,Patoshi
2737,1355,Patoshi
2739,1356,Patoshi
2741,1357,Patoshi
2742,1360,Patoshi
2743,1363,Patoshi
2744,1367,Patoshi
2745,1378,Patoshi
2746,1386,Patoshi
2747,1387,Patoshi
2749,1406,Patoshi
2750,1411,Patoshi
2751,1415,Patoshi
2752,1416,Patoshi
2753,1423,Patoshi
2754,1427,Patoshi
2756,1428,Patoshi
2757,1431,Patoshi
2758,1465,Patoshi
2761,1466,Patoshi
2763,1468,Patoshi
2765,1471,Patoshi
2766,1473,Patoshi
2767,1481,Patoshi
2769,1484,Patoshi
2770,1489,Patoshi
2773,1495,Patoshi
2774,1497,Patoshi
2776,1514,Patoshi
2777,1515,Patoshi
2778,1517,Patoshi
2780,1519,Patoshi
2781,1521,Patoshi
2784,1531,Patoshi
2785,1532,Patoshi
2786,1533,Patoshi
2788,1538,Patoshi
2789,1546,Patoshi
2791,1547,Patoshi
2792,1555,Patoshi
2793,1558,Patoshi
2795,1563,Patoshi
2796,1564,Patoshi
2797,1565,Patoshi
2799,1567,Patoshi
2801,1568,Patoshi
2802,1570,Patoshi
2803,1573,Patoshi
2804,1574,Patoshi
2808,1588,Patoshi
2809,1591,Patoshi
2810,1593,Patoshi
2811,1599,Patoshi
2812,1600,Patoshi
2814,1601,Patoshi
2817,1606,Patoshi
2819,1615,Patoshi
2822,1617,Patoshi
2823,1624,Patoshi
2824,1627,Patoshi
2828,1641,Patoshi
2829,1656,Patoshi
2830,1668,Patoshi
2832,1670,Patoshi
2833,1680,Patoshi
2834,1691,Patoshi
2835,1696,Patoshi
2836,1702,Patoshi
2837,1709,Patoshi
2838,1713,Patoshi
2839,1715,Patoshi
2840,1720,Patoshi
2841,1724,Patoshi
2842,1726,Patoshi
2844,1729,Patoshi
2846,1730,Patoshi
2847,1731,Patoshi
2849,1733,Patoshi
2851,1734,Patoshi
2852,1738,Patoshi
2855,1739,Patoshi
2856,1741,Patoshi
2858,1757,Patoshi
2859,1771,Patoshi
2860,1773,Patoshi
2861,1775,Patoshi
2863,1780,Patoshi
2864,1784,Patoshi
2866,1790,Patoshi
2868,1791,Patoshi
2869,1792,Patoshi
2873,1797,Patoshi
2874,1798,Patoshi
2875,1799,Patoshi
2876,1804,Patoshi
2877,1809,Patoshi
2878,1825,Patoshi
2879,1828,Patoshi
2880,1832,Patoshi
2882,1834,Patoshi
2885,1850,Patoshi
2886,1851,Patoshi
2887,1858,Patoshi
2888,1860,Patoshi
2889,1864,Patoshi
2890,1869,Patoshi
2892,1875,Patoshi
2894,1878,Patoshi
2896,1879,Patoshi
2897,1880,Patoshi
2899,1881,Patoshi
2900,1883,Patoshi
2902,1886,Patoshi
2903,1889,Patoshi
2907,1894,Patoshi
2908,1906,Patoshi
2909,1908,Patoshi
2910,1911,Patoshi
2911,1926,Patoshi
2912,1928,Patoshi
2913,1936,Patoshi
2914,1939,Patoshi
2915,1940,Patoshi
2916,1941,Patoshi
2918,1956,Patoshi
2924,8,Patoshi
2925,9,Patoshi
2926,22,Patoshi
2927,53,Patoshi
2928,59,Patoshi
2930,60,Patoshi
2931,62,Patoshi
2932,66,Patoshi
2933,71,Patoshi
2935,81,Patoshi
2936,83,Patoshi
2937,86,Patoshi
2939,95,Patoshi
2941,109,Patoshi
2942,136,Patoshi
2944,140,Patoshi
2945,144,Patoshi
2947,147,Patoshi
2949,149,Patoshi
2950,159,Patoshi
2951,165,Patoshi
2952,172,Patoshi
2953,173,Patoshi
2955,175,Patoshi
2957,189,Patoshi
2960,197,Patoshi
2961,198,Patoshi
2962,201,Patoshi
2964,205,Patoshi
2965,209,Patoshi
2966,210,Patoshi
2968,212,Patoshi
2969,222,Patoshi
2970,225,Patoshi
2971,231,Patoshi
2972,239,Patoshi
2973,250,Patoshi
2974,254,Patoshi
2975,259,Patoshi
2976,266,Patoshi
2979,268,Patoshi
2980,271,Patoshi
2981,281,Patoshi
2982,288,Patoshi
2983,289,Patoshi
2985,310,Patoshi
2987,312,Patoshi
2988,315,Patoshi
2989,317,Patoshi
2991,319,Patoshi
2992,333,Patoshi
2994,337,Patoshi
2996,342,Patoshi
2997,343,Patoshi
2998,345,Patoshi
2999,365,Patoshi
3000,367,Patoshi
3001,368,Patoshi
3002,369,Patoshi
3003,375,Patoshi
3005,379,Patoshi
3006,384,Patoshi
3008,396,Patoshi
3009,399,Patoshi
3011,405,Patoshi
3012,409,Patoshi
3013,415,Patoshi
3015,418,Patoshi
3016,421,Patoshi
3018,437,Patoshi
3019,438,Patoshi
3021,442,Patoshi
3022,444,Patoshi
3024,445,Patoshi
3025,449,Patoshi
3026,451,Patoshi
3027,457,Patoshi
3029,463,Patoshi
3030,464,Patoshi
3031,467,Patoshi
3033,469,Patoshi
3034,470,Patoshi
3037,3,Patoshi
3039,6,Patoshi
3040,8,Patoshi
3041,17,Patoshi
3042,22,Patoshi
3043,27,Patoshi
3045,33,Patoshi
3047,34,Patoshi
3049,43,Patoshi
3050,44,Patoshi
3051,56,Patoshi
3052,58,Patoshi
3054,64,Patoshi
3055,69,Patoshi
3060,95,Patoshi
3062,104,Patoshi
3063,108,Patoshi
3064,110,Patoshi
3065,118,Patoshi
3066,119,Patoshi
3067,125,Patoshi
3068,126,Patoshi
3070,137,Patoshi
3071,151,Patoshi
3072,161,Patoshi
3073,172,Patoshi
3074,193,Patoshi
3075,198,Patoshi
3076,209,Patoshi
3077,213,Patoshi
3078,216,Patoshi
3080,218,Patoshi
3081,231,Patoshi
3082,237,Patoshi
3083,240,Patoshi
3084,241,Patoshi
3085,242,Patoshi
3086,244,Patoshi
3087,247,Patoshi
3088,249,Patoshi
3089,261,Patoshi
3090,262,Patoshi
3092,266,Patoshi
3093,267,Patoshi
3094,287,Patoshi
3096,292,Patoshi
3097,295,Patoshi
3099,296,Patoshi
3101,303,Patoshi
3102,313,Patoshi
3104,322,Patoshi
3105,328,Patoshi
3107,334,Patoshi
3108,337,Patoshi
3109,341,Patoshi
3110,350,Patoshi
3112,352,Patoshi
3113,356,Patoshi
3114,358,Patoshi
3115,360,Patoshi
3118,376,Patoshi
3120,380,Patoshi
3122,382,Patoshi
3123,385,Patoshi
3125,396,Patoshi
3127,409,Patoshi
3129,410,Patoshi
3130,420,Patoshi
3131,432,Patoshi
3133,434,Patoshi
3134,435,Patoshi
3135,439,Patoshi
3137,444,Patoshi
3139,449,Patoshi
3140,456,Patoshi
3143,467,Patoshi
3144,468,Patoshi
3145,471,Patoshi
3149,497,Patoshi
3150,513,Patoshi
3152,522,Patoshi
3153,523,Patoshi
3155,525,Patoshi
3156,526,Patoshi
3157,531,Patoshi
3161,555,Patoshi
3162,557,Patoshi
3163,560,Patoshi
3166,562,Patoshi
3168,566,Patoshi
3169,571,Patoshi
3172,576,Patoshi
3173,584,Patoshi
3175,589,Patoshi
3176,597,Patoshi
3177,600,Patoshi
3178,603,Patoshi
3180,604,Patoshi
3181,607,Patoshi
3183,610,Patoshi
3184,623,Patoshi
3185,629,Patoshi
3187,642,Patoshi
3188,647,Patoshi
3190,650,Patoshi
3191,655,Patoshi
3193,659,Patoshi
3195,662,Patoshi
3196,676,Patoshi
3197,679,Patoshi
3198,688,Patoshi
3199,691,Patoshi
3200,702,Patoshi
3201,704,Patoshi
3204,727,Patoshi
3206,732,Patoshi
3207,737,Patoshi
3209,740,Patoshi
3210,747,Patoshi
3211,748,Patoshi
3212,749,Patoshi
3213,753,Patoshi
3214,757,Patoshi
3216,758,Patoshi
3217,775,Patoshi
3218,776,Patoshi
3219,777,Patoshi
3221,780,Patoshi
3222,796,Patoshi
3224,798,Patoshi
3227,802,Patoshi
3228,804,Patoshi
3229,813,Patoshi
3231,814,Patoshi
3232,818,Patoshi
3233,819,Patoshi
3234,821,Patoshi
3235,824,Patoshi
3236,834,Patoshi
3237,835,Patoshi
3238,838,Patoshi
3239,839,Patoshi
3241,842,Patoshi
3242,843,Patoshi
3243,844,Patoshi
3245,848,Patoshi
3246,849,Patoshi
3247,868,Patoshi
3249,876,Patoshi
3251,885,Patoshi
3252,886,Patoshi
3253,889,Patoshi
3255,892,Patoshi
3256,899,Patoshi
3258,906,Patoshi
3259,919,Patoshi
