Date,Symbol,Price,Available Supply,Unlocked Supply,Community Pool,Staking Rewards,Developer Vesting,Liquidity Mining Incentives,Airdrop,Strategic Reserve
Jun 29 2035,OSMO,0,965606234.74,965606234.74,91013314.00,307666505.39,216401558.71,250524856.65,50000000.00,50000000.00
Jun 28 2035,OSMO,0,965590199.76,965590199.76,91012512.25,307658487.90,216397549.96,250521649.65,50000000.00,50000000.00
Jun 27 2035,OSMO,0,965574164.79,965574164.79,91011710.50,307650470.41,216393541.22,250518442.66,50000000.00,50000000.00
Jun 26 2035,OSMO,0,965558129.81,965558129.81,91010908.75,307642452.92,216389532.47,250515235.66,50000000.00,50000000.00
Jun 25 2035,OSMO,0,965542094.83,965542094.83,91010107.00,307634435.44,216385523.73,250512028.67,50000000.00,50000000.00
Jun 24 2035,OSMO,0,965526059.86,965526059.86,91009305.25,307626417.95,216381514.98,250508821.67,50000000.00,50000000.00
Jun 23 2035,OSMO,0,965510024.88,965510024.88,91008503.50,307618400.46,216377506.24,250505614.68,50000000.00,50000000.00
Jun 22 2035,OSMO,0,965493989.91,965493989.91,91007701.76,307610382.97,216373497.50,250502407.68,50000000.00,50000000.00
Jun 20 2035,OSMO,0,965461919.95,965461919.95,91006098.26,307594348.00,216365480.01,250495993.69,50000000.00,50000000.00
Jun 19 2035,OSMO,0,965445884.98,965445884.98,91005296.51,307586330.51,216361471.26,250492786.70,50000000.00,50000000.00
Jun 18 2035,OSMO,0,965429850.00,965429850.00,91004494.76,307578313.02,216357462.52,250489579.70,50000000.00,50000000.00
Jun 17 2035,OSMO,0,965405797.54,965405797.54,91003292.14,307566286.79,216351449.40,250484769.21,50000000.00,50000000.00
Jun 16 2035,OSMO,0,965381745.07,965381745.07,91002089.51,307554260.56,216345436.29,250479958.71,50000000.00,50000000.00
Jun 15 2035,OSMO,0,965357692.61,965357692.61,91000886.89,307542234.32,216339423.17,250475148.22,50000000.00,50000000.00
Jun 14 2035,OSMO,0,965333640.14,965333640.14,90999684.27,307530208.09,216333410.06,250470337.73,50000000.00,50000000.00
Jun 13 2035,OSMO,0,965309587.68,965309587.68,90998481.64,307518181.86,216327396.94,250465527.24,50000000.00,50000000.00
Jun 12 2035,OSMO,0,965285535.21,965285535.21,90997279.02,307506155.63,216321383.82,250460716.74,50000000.00,50000000.00
Jun 10 2035,OSMO,0,965237430.28,965237430.28,90994873.77,307482103.16,216309357.59,250451095.76,50000000.00,50000000.00
Jun 09 2035,OSMO,0,965213377.82,965213377.82,90993671.15,307470076.93,216303344.47,250446285.26,50000000.00,50000000.00
