Date,Symbol,Price,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Apr 14 2033,FIL,0,1640548361.77,1340548361.77,300000000.00,259469648.56,481078713.21,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 13 2033,FIL,0,1640423785.19,1340423785.19,300000000.00,259450479.23,480973305.95,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 12 2033,FIL,0,1640299208.60,1340299208.60,300000000.00,259431309.90,480867898.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 12 2033,FIL,0,1640299208.60,1340299208.60,300000000.00,259431309.90,480867898.70,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 11 2033,FIL,0,1640174632.02,1340174632.02,300000000.00,259412140.58,480762491.44,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 10 2033,FIL,0,1640050055.43,1340050055.43,300000000.00,259392971.25,480657084.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 10 2033,FIL,0,1640050055.43,1340050055.43,300000000.00,259392971.25,480657084.19,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 09 2033,FIL,0,1639925478.85,1339925478.85,300000000.00,259373801.92,480551676.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 08 2033,FIL,0,1639800902.27,1339800902.27,300000000.00,259354632.59,480446269.68,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 07 2033,FIL,0,1639676325.68,1339676325.68,300000000.00,259335463.26,480340862.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 07 2033,FIL,0,1639676325.68,1339676325.68,300000000.00,259335463.26,480340862.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 06 2033,FIL,0,1639551749.10,1339551749.10,300000000.00,259316293.93,480235455.17,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 05 2033,FIL,0,1639427172.51,1339427172.51,300000000.00,259297124.60,480130047.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 04 2033,FIL,0,1639302595.93,1339302595.93,300000000.00,259277955.27,480024640.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 04 2033,FIL,0,1639302595.93,1339302595.93,300000000.00,259277955.27,480024640.66,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 03 2033,FIL,0,1639178019.34,1339178019.34,300000000.00,259258785.94,479919233.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 02 2033,FIL,0,1639053442.76,1339053442.76,300000000.00,259239616.61,479813826.15,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 01 2033,FIL,0,1638928866.18,1338928866.18,300000000.00,259220447.28,479708418.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Apr 01 2033,FIL,0,1638928866.18,1338928866.18,300000000.00,259220447.28,479708418.89,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 31 2033,FIL,0,1638804289.59,1338804289.59,300000000.00,259201277.96,479603011.64,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 30 2033,FIL,0,1638679713.01,1338679713.01,300000000.00,259182108.63,479497604.38,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 29 2033,FIL,0,1638555136.42,1338555136.42,300000000.00,259162939.30,479392197.13,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 29 2033,FIL,0,1638555136.42,1338555136.42,300000000.00,259162939.30,479392197.13,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 28 2033,FIL,0,1638430559.84,1338430559.84,300000000.00,259143769.97,479286789.87,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 27 2033,FIL,0,1638305983.25,1338305983.25,300000000.00,259124600.64,479181382.61,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 26 2033,FIL,0,1638181406.67,1338181406.67,300000000.00,259105431.31,479075975.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 26 2033,FIL,0,1638181406.67,1338181406.67,300000000.00,259105431.31,479075975.36,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 25 2033,FIL,0,1638056830.08,1338056830.08,300000000.00,259086261.98,478970568.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 24 2033,FIL,0,1637932253.50,1337932253.50,300000000.00,259067092.65,478865160.85,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 23 2033,FIL,0,1637807676.92,1337807676.92,300000000.00,259047923.32,478759753.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 23 2033,FIL,0,1637807676.92,1337807676.92,300000000.00,259047923.32,478759753.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 22 2033,FIL,0,1637683100.33,1337683100.33,300000000.00,259028753.99,478654346.34,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 21 2033,FIL,0,1637558523.75,1337558523.75,300000000.00,259009584.66,478548939.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 20 2033,FIL,0,1637433947.16,1337433947.16,300000000.00,258990415.34,478443531.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 20 2033,FIL,0,1637433947.16,1337433947.16,300000000.00,258990415.34,478443531.83,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 19 2033,FIL,0,1637309370.58,1337309370.58,300000000.00,258971246.01,478338124.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 18 2033,FIL,0,1637184793.99,1337184793.99,300000000.00,258952076.68,478232717.32,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 17 2033,FIL,0,1637060217.41,1337060217.41,300000000.00,258932907.35,478127310.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 17 2033,FIL,0,1637060217.41,1337060217.41,300000000.00,258932907.35,478127310.06,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Mar 16 2033,FIL,0,1636935640.83,1336935640.83,300000000.00,258913738.02,478021902.81,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 05 2030,FIL,0,1497894205.24,1197894205.24,300000000.00,223698448.91,374195756.33,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 05 2030,FIL,0,1497894205.24,1197894205.24,300000000.00,223698448.91,374195756.33,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 04 2030,FIL,0,1497750020.61,1197750020.61,300000000.00,223659671.53,374090349.08,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 03 2030,FIL,0,1497605835.98,1197605835.98,300000000.00,223620894.16,373984941.82,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 03 2030,FIL,0,1497605835.98,1197605835.98,300000000.00,223620894.16,373984941.82,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 02 2030,FIL,0,1497461651.35,1197461651.35,300000000.00,223582116.79,373879534.57,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jul 01 2030,FIL,0,1497317466.73,1197317466.73,300000000.00,223543339.42,373774127.31,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 30 2030,FIL,0,1497173282.10,1197173282.10,300000000.00,223504562.04,373668720.05,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 30 2030,FIL,0,1497173282.10,1197173282.10,300000000.00,223504562.04,373668720.05,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 29 2030,FIL,0,1497029097.47,1197029097.47,300000000.00,223465784.67,373563312.80,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 28 2030,FIL,0,1496884912.84,1196884912.84,300000000.00,223427007.30,373457905.54,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 27 2030,FIL,0,1496740728.22,1196740728.22,300000000.00,223388229.93,373352498.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 27 2030,FIL,0,1496740728.22,1196740728.22,300000000.00,223388229.93,373352498.29,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 26 2030,FIL,0,1496596543.59,1196596543.59,300000000.00,223349452.55,373247091.03,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 25 2030,FIL,0,1496452358.96,1196452358.96,300000000.00,223310675.18,373141683.78,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 24 2030,FIL,0,1496308174.33,1196308174.33,300000000.00,223271897.81,373036276.52,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 24 2030,FIL,0,1496308174.33,1196308174.33,300000000.00,223271897.81,373036276.52,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 23 2030,FIL,0,1496163989.71,1196163989.71,300000000.00,223233120.44,372930869.27,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 22 2030,FIL,0,1496019805.08,1196019805.08,300000000.00,223194343.07,372825462.01,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 21 2030,FIL,0,1495875620.45,1195875620.45,300000000.00,223155565.69,372720054.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 21 2030,FIL,0,1495875620.45,1195875620.45,300000000.00,223155565.69,372720054.76,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 20 2030,FIL,0,1495731435.82,1195731435.82,300000000.00,223116788.32,372614647.50,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 19 2030,FIL,0,1495587251.20,1195587251.20,300000000.00,223078010.95,372509240.25,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 18 2030,FIL,0,1495443066.57,1195443066.57,300000000.00,223039233.58,372403832.99,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 18 2030,FIL,0,1495443066.57,1195443066.57,300000000.00,223039233.58,372403832.99,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 17 2030,FIL,0,1495298881.94,1195298881.94,300000000.00,223000456.20,372298425.74,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 16 2030,FIL,0,1495154697.31,1195154697.31,300000000.00,222961678.83,372193018.48,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 15 2030,FIL,0,1495010512.69,1195010512.69,300000000.00,222922901.46,372087611.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 15 2030,FIL,0,1495010512.69,1195010512.69,300000000.00,222922901.46,372087611.23,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 14 2030,FIL,0,1494866328.06,1194866328.06,300000000.00,222884124.09,371982203.97,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 13 2030,FIL,0,1494722143.43,1194722143.43,300000000.00,222845346.72,371876796.71,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 12 2030,FIL,0,1494577958.80,1194577958.80,300000000.00,222806569.34,371771389.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 12 2030,FIL,0,1494577958.80,1194577958.80,300000000.00,222806569.34,371771389.46,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 11 2030,FIL,0,1494433774.17,1194433774.17,300000000.00,222767791.97,371665982.20,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 10 2030,FIL,0,1494289589.55,1194289589.55,300000000.00,222729014.60,371560574.95,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 09 2030,FIL,0,1494145404.92,1194145404.92,300000000.00,222690237.23,371455167.69,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 09 2030,FIL,0,1494145404.92,1194145404.92,300000000.00,222690237.23,371455167.69,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 08 2030,FIL,0,1494001220.29,1194001220.29,300000000.00,222651459.85,371349760.44,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 07 2030,FIL,0,1493857035.66,1193857035.66,300000000.00,222612682.48,371244353.18,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 06 2030,FIL,0,1493712851.04,1193712851.04,300000000.00,222573905.11,371138945.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 06 2030,FIL,0,1493712851.04,1193712851.04,300000000.00,222573905.11,371138945.93,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 05 2030,FIL,0,1493568666.41,1193568666.41,300000000.00,222535127.74,371033538.67,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 04 2030,FIL,0,1493424481.78,1193424481.78,300000000.00,222496350.36,370928131.42,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 03 2030,FIL,0,1493280297.15,1193280297.15,300000000.00,222457572.99,370822724.16,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 03 2030,FIL,0,1493280297.15,1193280297.15,300000000.00,222457572.99,370822724.16,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 02 2030,FIL,0,1493136112.53,1193136112.53,300000000.00,222418795.62,370717316.91,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 01 2030,FIL,0,1492991927.90,1192991927.90,300000000.00,222380018.25,370611909.65,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Jun 01 2030,FIL,0,1492991927.90,1192991927.90,300000000.00,222380018.25,370611909.65,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 31 2030,FIL,0,1492847743.27,1192847743.27,300000000.00,222341240.88,370506502.40,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 30 2030,FIL,0,1492703558.64,1192703558.64,300000000.00,222302463.50,370401095.14,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 29 2030,FIL,0,1492559374.02,1192559374.02,300000000.00,222263686.13,370295687.88,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 29 2030,FIL,0,1492559374.02,1192559374.02,300000000.00,222263686.13,370295687.88,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 28 2030,FIL,0,1492415189.39,1192415189.39,300000000.00,222224908.76,370190280.63,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 27 2030,FIL,0,1492271004.76,1192271004.76,300000000.00,222186131.39,370084873.37,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 26 2030,FIL,0,1492126820.13,1192126820.13,300000000.00,222147354.01,369979466.12,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 26 2030,FIL,0,1492126820.13,1192126820.13,300000000.00,222147354.01,369979466.12,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 25 2030,FIL,0,1491982635.51,1191982635.51,300000000.00,222108576.64,369874058.86,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 24 2030,FIL,0,1491838450.88,1191838450.88,300000000.00,222069799.27,369768651.61,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 23 2030,FIL,0,1491694266.25,1191694266.25,300000000.00,222031021.90,369663244.35,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 23 2030,FIL,0,1491694266.25,1191694266.25,300000000.00,222031021.90,369663244.35,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 22 2030,FIL,0,1491550081.62,1191550081.62,300000000.00,221992244.53,369557837.10,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 21 2030,FIL,0,1491405897.00,1191405897.00,300000000.00,221953467.15,369452429.84,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 20 2030,FIL,0,1491261712.37,1191261712.37,300000000.00,221914689.78,369347022.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 20 2030,FIL,0,1491261712.37,1191261712.37,300000000.00,221914689.78,369347022.59,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
May 19 2030,FIL,0,1491117527.74,1191117527.74,300000000.00,221875912.41,369241615.33,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
